TA-00402,1
TA-00403,3
TA-00404,1
TA-00407,1
TA-00408,5
TA-00409,4
TA-00410,1
TA-00411,1
TA-00412,2
TA-00413,4
TA-00414,1
TA-00415,1
TA-00416,1
TA-00417,1
TA-00418,1
TA-00419,1
TA-00420,1
TA-00421,1
TA-00422,1
TA-00423,1
TA-00424,1
TA-00425,1
TA-00426,1
TA-00427,1
TA-00428,1
TA-00429,1
TA-00430,1
TA-00431,1
TA-00432,5
TA-00433,4
TA-00434,5
TA-00435,3
TA-00436,1
TA-00437,8
TA-00438,8
TA-00439,8
TA-00440,8
TA-00441,8
TA-00443,8
TA-00446,1
TA-00447,2
TA-00448,2
TA-00449,2
TA-00450,1
TA-00451,4
TA-00452,1
TA-00453,4
TA-00454,1
TA-00455,5
TA-00458,8
TA-00459,8
TA-00460,8
TA-00461,8
TA-00462,8
TA-00463,8
TA-00464,8
TA-00465,1
TA-00466,1
TA-00467,1
TA-00468,4
TA-00469,1
TA-00470,5
TA-00471,8
TA-00472,8
TA-00473,5
TA-00474,5
TA-00475,1
TA-00484,1
TA-00485,1
TA-00486,1
TA-00487,1
TA-00488,8
TA-00489,8
TA-00490,8
TA-00491,8
TA-00492,8
TA-00493,8
TA-00494,8
TA-00495,8
TA-00496,8
TA-00497,8
TA-00498,8
TA-00499,8
TA-00500,8
TA-00501,2
TA-00502,2
TA-00503,1
TA-00504,1
TA-00505,3
TA-00506,4
TA-00507,1
TA-00511,8
TA-00512,8
TA-00513,8
TA-00514,8
TA-00515,8
TA-00516,8
TA-00517,3
TA-00518,1
TA-00519,1
TA-00520,3
TA-00522,2
TA-00527,3
TA-00528,1
TA-00529,1
TA-00530,3
TA-00531,1
TA-00532,4
TA-00533,1
TA-00534,1
TA-00538,8
TA-00539,8
TA-00540,1
TA-00541,5
TA-00542,1
TA-00543,1
TA-00544,8
TA-00545,8
TA-00546,8
TA-00547,2
TA-00548,1
TA-00549,3
TA-00554,3
TA-00555,3
TA-00556,1
TA-00557,8
TA-00562,4
TA-00563,1
TA-00566,1
TA-00567,4
TA-00568,1
TA-00569,8
TA-00570,8
TA-00571,1
TA-00572,4
TA-00586,8
TA-00587,1
TA-00589,4
TA-00590,1
TA-00591,3
TA-00593,8
TA-00594,8
TA-00595,5
TA-00596,1
TA-00600,1
TA-00601,1
TA-00602,1
TA-00604,4
TA-00606,1
TA-00607,1
TA-00608,4
TA-00609,3
TA-00610,8
TA-00611,8
TA-00612,1
TA-00613,3
TA-00614,8
TA-00615,1
TA-00616,1
TA-00617,3
TA-00618,1
TA-00619,1
TA-00620,1
TA-00621,3
TA-00622,3
TA-00623,3
TA-00624,1
TA-00625,1
TA-00626,3
TA-00632,4
TA-00637,1
TA-00638,4
TA-00641,1
TA-00642,1
TA-00643,8
TA-00644,8
TA-00645,8
TA-00646,6
TA-00647,4
TA-00650,8
TA-00651,1
TA-00652,1
TA-00653,4
TA-00654,2
TA-00655,8
TA-00656,8
TA-00657,1
TA-00659,1
TA-00660,8
TA-00661,8
TA-00662,8
TA-00663,1
TA-00664,1
TA-00665,1
TA-00666,1
TA-00667,1
TA-00668,1
TA-00669,1
TA-00670,1
TA-00671,1
TA-00672,1
TA-00673,2
TA-00674,1
TA-00675,1
TA-00677,8
TA-00678,8
TA-00679,8
TA-00680,8
TA-00681,8
TA-00682,8
TA-00688,8
TA-00690,4
TA-00691,7
TA-00692,1
TA-00693,1
TA-00694,1
TA-00695,8
TA-00696,8
TA-00697,8
TA-00698,8
TA-00702,1
TA-00703,1
TA-00704,1
TA-00707,1
TA-00708,1
TA-00709,8
TA-00710,4
TA-00711,1
TA-00713,8
TA-00714,1
TA-00715,4
TA-00716,4
TA-00717,8
TA-00718,8
TA-00719,8
TA-00720,1
TA-00721,4
TA-00722,1
TA-00723,8
TA-00724,3
TA-00725,8
TA-00726,8
TA-00729,1
TA-00730,2
TA-00731,8
TA-00732,1
TA-00733,8
TA-00736,8
TA-00737,8
TA-00738,8
TA-00739,3
TA-00740,8
TA-00741,8
TA-00742,8
TA-00744,9
TA-00745,1
TA-00746,1
TA-00747,8
TA-00748,3
TA-00749,3
TA-00753,4
TA-00754,1
TA-00755,1
TA-00756,8
TA-00757,8
TA-00758,3
TA-00759,8
TA-00760,8
TA-00761,8
TA-00762,8
TA-00763,8
TA-00764,8
TA-00765,1
TA-00766,8
TA-00767,8
TA-00768,8
TA-00770,8
TA-00771,5
TA-00772,6
TA-00773,6
TA-00774,1
TA-00775,8
TA-00776,8
TA-00777,1
TA-00779,8
TA-00782,8
TA-00783,4
TA-00784,8
TA-00787,1
TA-00789,8
TA-00790,8
TA-00791,1
TA-00792,8
TA-00793,3
TA-00794,1
TA-00798,1
TA-00799,1
TA-00800,1
TA-00801,1
TA-00802,1
TA-00803,4
TA-00804,1
TA-00805,1
TA-00806,1
TA-00807,1
TA-00808,8
TA-00809,1
TA-00810,3
TA-00811,1
TA-00812,7
TA-00816,1
TA-00817,1
TA-00818,1
TA-00819,1
TA-00820,1
TA-00821,2
TA-00822,5
TA-00823,1
TA-00824,1
TA-00825,1
TA-00827,1
TA-00828,8
TA-00829,1
TA-00830,1
TA-00831,2
TA-00832,8
TA-00833,8
TA-00834,8
TA-00835,4
TA-00836,4
TA-00837,1
TA-00840,2
TA-00841,1
TA-00842,2
TA-00844,8
TA-00845,8
TA-00846,8
TA-00847,8
TA-00848,1
TA-00849,1
TA-00850,8
TA-00851,8
TA-00852,1
TA-00855,1
TA-00856,1
TA-00858,5
TA-00859,8
TA-00860,1
TA-00861,2
TA-00862,1
TA-00863,3
TA-00864,8
TA-00867,1
TA-00868,1
TA-00869,4
TA-00870,3
TA-00871,2
TA-00872,1
TA-00875,8
TA-00876,8
TA-00877,8
TA-00878,8
TA-00879,8
TA-00883,1
TA-00884,1
TA-00885,8
TA-00886,8
TA-00887,8
TA-00888,8
TA-00889,8
TA-00890,8
TA-00891,8
TA-00898,1
TA-00899,1
TA-00900,4
TA-00901,8
TA-00902,8
TA-00903,3
TA-00904,4
TA-00905,2
TA-00906,4
TA-00907,1
TA-00908,8
TA-00909,4
TA-00910,3
TA-00911,1
TA-00912,1
TA-00914,8
TA-00915,8
TA-00917,2
TA-00918,2
TA-00919,1
TA-00920,9
TA-00921,8
TA-00922,8
TA-00923,3
TA-00924,3
TA-00925,2
TA-00926,1
TA-00927,1
TA-00928,8
TA-00929,8
TA-00930,8
TA-00931,1
TA-00932,1
TA-00933,1
TA-00934,1
TA-00935,1
TA-00936,1
TA-00937,8
TA-00938,1
TA-00941,1
TA-00942,1
TA-00943,3
TA-00944,4
TA-00945,8
TA-00946,8
TA-00947,4
TA-00952,4
TA-00953,1
TA-00954,1
TA-00955,1
TA-00956,1
TA-00957,8
TA-00958,2
TA-00959,1
TA-00960,1
TA-00961,1
TA-00962,1
TA-00963,1
TA-00965,1
TA-00966,3
TA-00967,1
TA-00968,1
TA-00969,2
TA-00970,4
TA-00971,8
TA-00972,8
TA-00973,8
TA-00974,4
TA-00975,8
TA-00976,1
TA-00977,4
TA-00978,4
TA-00979,4
TA-00980,1
TA-00981,8
TA-00982,8
TA-00983,8
TA-00984,8
TA-00985,8
TA-00986,1
TA-00987,1
TA-00988,8
TA-00989,8
TA-00990,8
TA-00991,8
TA-00992,8
TA-00993,8
TA-00994,8
TA-00995,8
TA-00996,8
TA-00997,8
TA-00998,8
TA-01000,1
TA-01001,2
TA-01002,7
TA-01003,1
TA-01004,1
TA-01005,5
TA-01006,8
TA-01007,8
TA-01008,8
TA-01009,8
TA-01010,4
TA-01011,1
TA-01012,1
TA-01013,1
TA-01014,8
TA-01017,1
TA-01018,1
TA-01019,1
TA-01020,1
TA-01021,2
TA-01022,2
TA-01023,1
TA-01024,1
TA-01025,1
TA-01026,4
TA-01027,8
TA-01028,1
TA-01029,3
TA-01030,1
TA-01031,1
TA-01032,3
TA-01033,8
TA-01034,8
TA-01035,8
TA-01036,4
TA-01037,4
TA-01038,8
TA-01039,1
TA-01040,8
TA-01041,8
TA-01042,8
TA-01043,4
TA-01044,8
TA-01045,8
TA-01046,8
TA-01047,8
TA-01048,4
TA-01053,8
TA-01054,5
TA-01055,8
TA-01056,4
TA-01057,8
TA-01058,8
TA-01059,8
TA-01060,8
TA-01061,8
TA-01062,8
TA-01063,5
TA-01064,8
TA-01065,8
TA-01066,8
TA-01067,1
TA-01068,8
TA-01069,4
TA-01070,2
TA-01071,8
TA-01072,8
TA-01073,8
TA-01074,8
TA-01075,1
TA-01076,1
TA-01077,1
TA-01078,2
TA-01079,2
TA-01080,2
TA-01081,1
TA-01082,1
TA-01083,1
TA-01084,1
TA-01085,1
TA-01086,1
TA-01087,1
TA-01088,4
TA-01089,5
TA-01090,3
TA-01091,1
TA-01092,1
TA-01093,3
TA-01094,1
TA-01095,1
TA-01096,1
TA-01097,6
TA-01098,4
TA-01102,8
TA-01103,8
TA-01104,1
TA-01105,3
TA-01106,1
TA-01107,1
TA-01108,1
TA-01109,1
TA-01110,1
TA-01111,1
TA-01112,1
TA-01113,5
TA-01114,1
TA-01115,1
TA-01117,1
TA-01118,8
TA-01120,1
TA-01122,8
TA-01123,8
TA-01124,4
TA-01125,8
TA-01126,8
TA-01127,1
TA-01128,3
TA-01129,1
TA-01130,8
TA-01131,1
TA-01132,1
TA-01133,4
TA-01134,8
TA-01136,1
TA-01137,1
TA-01138,8
TA-01139,8
TA-01140,8
TA-01141,1
TA-01142,1
TA-01144,8
TA-01145,8
TA-01146,4
TA-01147,8
TA-01148,8
TA-01151,4
TA-01152,8
TA-01153,1
TA-01154,1
TA-01156,1
TA-01157,8
TA-01158,1
TA-01159,1
TA-01160,1
TA-01161,1
TA-01162,4
TA-01163,1
TA-01164,3
TA-01165,1
TA-01167,3
TA-01168,4
TA-01169,8
TA-01170,1
TA-01171,8
TA-01172,8
TA-01173,8
TA-01174,8
TA-01175,8
TA-01176,8
TA-01177,4
TA-01178,5
TA-01179,8
TA-01180,8
TA-01181,8
TA-01182,8
TA-01183,8
TA-01184,8
TA-01185,8
TA-01186,8
TA-01187,8
TA-01188,8
TA-01189,8
TA-01190,8
TA-01191,8
TA-01193,8
TA-01194,1
TA-01195,8
TA-01196,1
TA-01197,8
TA-01198,8
TA-01199,8
TA-01200,8
TA-01201,8
TA-01202,1
TA-01203,8
TA-01204,1
TA-01205,8
TA-01210,8
TA-01211,8
TA-01212,3
TA-01213,9
TA-01214,1
TA-01216,1
TA-01217,4
TA-01218,4
TA-01219,3
TA-01224,8
TA-01225,8
TA-01226,1
TA-01227,1
TA-01228,1
TA-01229,3
TA-01230,8
TA-01231,1
TA-01233,1
TA-01234,1
TA-01235,1
TA-01236,1
TA-01237,8
TA-01238,2
TA-01239,2
TA-01240,2
TA-01241,2
TA-01242,8
TA-01243,8
TA-01246,4
TA-01247,8
TA-01248,4
TA-01250,4
TA-01251,4
TA-01252,1
TA-01253,7
TA-01255,1
TA-01257,1
TA-01258,1
TA-01259,1
TA-01260,8
TA-01261,1
TA-01262,1
TA-01263,1
TA-01264,1
TA-01265,8
TA-01266,8
TA-01267,8
TA-01268,8
TA-01269,8
TA-01270,2
TA-01271,8
TA-01273,8
TA-01274,8
TA-01275,1
TA-01276,1
TA-01277,1
TA-01278,8
TA-01279,2
TA-01280,4
TA-01281,1
TA-01282,1
TA-01283,8
TA-01284,8
TA-01285,8
TA-01286,8
TA-01287,8
TA-01288,8
TA-01289,1
TA-01290,1
TA-01291,1
TA-01292,8
TA-01293,1
TA-01294,8
TA-01296,1
TA-01297,8
TA-01298,8
TA-01299,8
TA-01301,8
TA-01302,8
TA-01303,8
TA-01304,6
TA-01305,6
TA-01306,6
TA-01307,8
TA-01308,5
TA-01309,5
TA-01310,8
TA-01312,8
TA-01313,8
TA-01314,1
TA-01315,8
TA-01316,3
TA-01317,1
TA-01318,1
TA-01319,1
TA-01320,1
TA-01321,1
TA-01322,1
TA-01323,1
TA-01324,1
TA-01325,8
TA-01326,2
TA-01327,1
TA-01328,4
TA-01329,2
TA-01330,1
TA-01331,1
TA-01332,5
TA-01333,1
TA-01334,7
TA-01335,7
TA-01336,4
TA-01337,1
TA-01338,1
TA-01339,1
TA-01340,1
TA-01341,1
TA-01343,8
TA-01344,8
TA-01345,8
TA-01346,8
TA-01347,8
TA-01348,5
TA-01349,8
TA-01350,8
TA-01351,8
TA-01352,8
TA-01353,1
TA-01354,8
TA-01355,8
TA-01356,8
TA-01357,8
TA-01358,8
TA-01359,8
TA-01360,8
TA-01361,8
TA-01362,8
TA-01363,8
TA-01364,3
TA-01365,5
TA-01366,1
TA-01367,1
TA-01368,1
TA-01369,2
TA-01371,8
TA-01374,6
TA-01375,6
TA-01376,1
TA-01378,4
TA-01379,4
TA-01380,1
TA-01381,1
TA-01382,1
TA-01383,1
TA-01384,1
TA-01385,1
TA-01386,1
TA-01387,1
TA-01388,5
TA-01389,1
TA-01391,1
TA-01392,1
TA-01393,4
TA-01394,1
TA-01395,1
TA-01396,1
TA-01398,5
TA-01399,8
TA-01400,8
TA-01401,8
TA-01402,8
TA-01403,8
TA-01404,8
TA-01405,8
TA-01406,8
TA-01407,4
TA-01408,4
TA-01409,1
TA-01410,4
TA-01411,1
TA-01412,1
TA-01413,4
TA-01415,1
TA-01416,1
TA-01417,8
TA-01418,1
TA-01419,1
TA-01420,1
TA-01421,1
TA-01422,1
TA-01423,1
TA-01424,4
TA-01425,8
TA-01426,1
TA-01427,2
TA-01428,7
TA-01429,8
TA-01430,1
TA-01431,8
TA-01432,1
TA-01433,8
TA-01434,8
TA-01435,8
TA-01436,8
TA-01437,8
TA-01438,8
TA-01439,8
TA-01440,1
TA-01441,8
TA-01442,8
TA-01443,8
TA-01444,4
TA-01445,8
TA-01447,3
TA-01448,1
TA-01449,1
TA-01450,5
TA-01451,1
TA-01452,1
TA-01453,1
TA-01454,1
TA-01455,8
TA-01456,6
TA-01459,5
TA-01460,2
TA-01461,9
TA-01462,2
TA-01463,4
TA-01464,1
TA-01465,1
TA-01466,1
TA-01467,8
TA-01468,8
TA-01469,8
TA-01470,8
TA-01471,8
TA-01472,4
TA-01473,1
TA-01474,1
TA-01475,1
TA-01476,1
TA-01477,1
TA-01478,8
TA-01479,8
TA-01480,8
TA-01481,8
TA-01482,1
TA-01483,2
TA-01484,8
TA-01485,8
TA-01486,4
TA-01487,1
TA-01488,8
TA-01489,1
TA-01490,1
TA-01491,1
TA-01492,1
TA-01493,1
TA-01494,1
TA-01495,1
TA-01496,1
TA-01497,1
TA-01503,8
TA-01504,8
TA-01505,8
TA-01506,8
TA-01507,4
TA-01508,8
TA-01509,8
TA-01510,8
TA-01511,8
TA-01512,1
TA-01513,8
TA-01514,8
TA-01515,2
TA-01516,8
TA-01517,8
TA-01518,8
TA-01519,8
TA-01520,1
TA-01521,1
TA-01522,1
TA-01523,1
TA-01524,8
TA-01525,8
TA-01526,8
TA-01527,8
TA-01528,8
TA-01529,8
TA-01530,8
TA-01531,5
TA-01532,4
TA-01533,1
TA-01536,7
TA-01537,8
TA-01538,3
TA-01539,3
TA-01540,3
TA-01541,3
TA-01542,3
TA-01543,3
TA-01544,3
TA-01545,1
TA-01546,1
TA-01547,5
TA-01548,5
TA-01549,1
TA-01550,1
TA-01551,8
TA-01552,1
TA-01553,1
TA-01554,8
TA-01555,8
TA-01556,8
TA-01557,4
TA-01561,8
TA-01562,8
TA-01563,8
TA-01564,3
TA-01565,2
TA-01566,8
TA-01567,8
TA-01568,1
TA-01569,1
TA-01570,1
TA-01581,5
TA-01582,1
TA-01583,1
TA-01584,1
TA-01585,5
TA-01586,1
TA-01587,3
TA-01588,4
TA-01589,8
TA-01590,1
TA-01591,3
TA-01592,3
TA-01593,1
TA-01594,3
TA-01595,4
TA-01597,9
TA-01598,1
TA-01599,6
TA-01600,6
TA-01601,2
TA-01602,1
TA-01603,1
TA-01604,1
TA-01605,2
TA-01607,1
TA-01608,1
TA-01609,3
TA-01610,3
TA-01616,1
TA-01617,8
TA-01619,1
TA-01620,1
TA-01621,5
TA-01622,3
TA-01623,1
TA-01624,8
TA-01625,8
TA-01626,1
TA-01627,1
TA-01629,1
TA-01630,1
TA-01631,1
TA-01632,1
TA-01633,1
TA-01634,1
TA-01635,1
TA-01636,1
TA-01637,1
TA-01638,1
TA-01639,1
TA-01640,1
TA-01641,1
TA-01642,1
TA-01646,8
TA-01647,8
TA-01648,8
TA-01649,8
TA-01650,8
TA-01651,8
TA-01652,7
TA-01653,7
TA-01654,8
TA-01655,8
TA-01656,1
TA-01657,6
TA-01658,1
TA-01659,1
TA-01660,1
TA-01661,4
TA-01663,7
TA-01664,7
TA-01665,8
TA-01666,8
TA-01667,8
TA-01668,1
TA-01669,1
TA-01670,7
TA-01671,8
TA-01672,1
TA-01673,1
TA-01674,5
TA-01675,4
TA-01676,4
TA-01678,8
TA-01679,8
TA-01680,8
TA-01681,8
TA-01682,8
TA-01683,1
TA-01684,5
TA-01686,1
TA-01687,1
TA-01688,8
TA-01689,8
TA-01692,1
TA-01693,8
TA-01694,1
TA-01695,1
TA-01697,7
TA-01698,1
TA-01699,8
TA-01700,8
TA-01701,8
TA-01704,8
TA-01705,8
TA-01706,8
TA-01707,1
TA-01708,8
TA-01709,1
TA-01710,1
TA-01711,8
TA-01712,1
TA-01713,1
TA-01714,1
TA-01715,1
TA-01716,1
TA-01717,1
TA-01718,8
TA-01719,8
TA-01720,8
TA-01721,8
TA-01722,8
TA-01723,8
TA-01724,8
TA-01725,1
TA-01726,1
TA-01727,1
TA-01728,8
TA-01729,8
TA-01730,1
TA-01731,1
TA-01732,1
TA-01733,1
TA-01734,1
TA-01735,8
TA-01736,8
TA-01737,8
TA-01738,8
TA-01739,1
TA-01740,5
TA-01742,3
TA-01743,4
TA-01744,3
TA-01746,8
TA-01747,8
TA-01748,1
TA-01749,1
TA-01750,1
TA-01751,1
TA-01756,1
TA-01757,5
TA-01758,8
TA-01759,1
TA-01760,1
TA-01761,1
TA-01762,4
TA-01763,8
TA-01764,5
TA-01765,4
TA-01766,8
TA-01767,8
TA-01768,8
TA-01769,8
TA-01770,8
TA-01771,8
TA-01772,1
TA-01773,8
TA-01774,8
TA-01775,8
TA-01777,8
TA-01778,8
TA-01779,1
TA-01780,1
TA-01781,4
TA-01782,1
TA-01783,8
TA-01784,8
TA-01785,4
TA-01786,8
TA-01787,8
TA-01788,8
TA-01789,5
TA-01790,1
TA-01791,1
TA-01792,1
TA-01793,1
TA-01794,1
TA-01795,1
TA-01796,1
TA-01797,1
TA-01798,5
TA-01800,1
TA-01801,1
TA-01802,1
TA-01803,1
TA-01804,5
TA-01805,4
TA-01806,1
TA-01807,8
TA-01809,6
TA-01810,5
TA-01811,6
TA-01812,4
TA-01813,1
TA-01814,3
TA-01815,8
TA-01816,8
TA-01817,1
TA-01818,3
TA-01819,3
TA-01820,1
TA-01821,1
TA-01822,1
TA-01823,1
TA-01824,1
TA-01825,4
TA-01826,1
TA-01827,9
TA-01828,8
TA-01829,3
TA-01830,1
TA-01831,8
TA-01832,3
TA-01833,2
TA-01834,8
TA-01835,1
TA-01836,5
TA-01837,5
TA-01838,1
TA-01839,1
TA-01840,1
TA-01841,1
TA-01842,1
TA-01843,1
TA-01844,8
TA-01845,8
TA-01846,8
TA-01847,8
TA-01848,8
TA-01849,8
TA-01850,8
TA-01851,1
TA-01853,1
TA-01854,1
TA-01855,1
TA-01856,5
TA-01857,8
TA-01858,5
TA-01859,8
TA-01860,8
TA-01861,1
TA-01862,2
TA-01863,4
TA-01864,8
TA-01865,1
TA-01866,4
TA-01867,8
TA-01870,8
TA-01871,8
TA-01872,1
TA-01873,1
TA-01874,8
TA-01875,8
TA-01876,1
TA-01877,8
TA-01878,8
TA-01879,8
TA-01880,8
TA-01881,8
TA-01882,8
TA-01883,8
TA-01884,1
TA-01885,8
TA-01886,8
TA-01887,8
TA-01888,8
TA-01889,8
TA-01890,8
TA-01891,2
TA-01892,6
TA-01893,1
TA-01894,1
TA-01895,1
TA-01896,1
TA-01897,1
TA-01898,4
TA-01899,5
TA-01900,1
TA-01901,8
TA-01902,8
TA-01903,4
TA-01906,8
TA-01907,8
TA-01908,8
TA-01909,8
TA-01910,8
TA-01911,8
TA-01912,5
TA-01914,8
TA-01915,2
TA-01916,2
TA-01917,1
TA-01918,1
TA-01919,1
TA-01920,8
TA-01921,4
TA-01922,1
TA-01923,1
TA-01924,8
TA-01927,8
TA-01928,8
TA-01929,8
TA-01930,5
TA-01931,1
TA-01932,1
TA-01933,1
TA-01934,1
TA-01935,1
TA-01936,1
TA-01937,7
TA-01938,4
TA-01939,4
TA-01940,1
TA-01941,1
TA-01942,1
TA-01944,4
TA-01945,1
TA-01946,7
TA-01947,1
TA-01949,1
TA-01951,3
TA-01952,1
TA-01953,6
TA-01956,8
TA-01957,8
TA-01958,8
TA-01959,1
TA-01960,8
TA-01961,8
TA-01962,8
TA-01963,8
TA-01964,8
TA-01965,8
TA-01966,4
TA-01968,1
TA-01969,1
TA-01970,2
TA-01971,8
TA-01972,1
TA-01973,1
TA-01974,8
TA-01975,1
TA-01977,1
TA-01978,1
TA-01979,1
TA-01980,1
TA-01981,1
TA-01982,1
TA-01983,2
TA-01984,4
TA-01985,1
TA-01986,1
TA-01987,8
TA-01988,8
TA-01989,8
TA-01990,1
TA-01991,8
TA-01993,8
TA-01994,1
TA-01995,8
TA-01996,8
TA-01997,8
TA-01998,4
TA-01999,4
TA-02001,1
TA-02002,4
TA-02003,1
TA-02004,3
TA-02005,8
TA-02006,1
TA-02007,8
TA-02008,8
TA-02009,8
TA-02010,8
TA-02011,8
TA-02012,8
TA-02014,4
TA-02015,8
TA-02016,8
TA-02017,1
TA-02018,1
TA-02019,1
TA-02020,8
TA-02021,8
TA-02022,8
TA-02023,5
TA-02024,5
TA-02025,3
TA-02026,3
TA-02027,5
TA-02028,4
TA-02029,2
TA-02030,3
TA-02031,4
TA-02032,4
TA-02033,3
TA-02034,3
TA-02035,1
TA-02036,1
TA-02037,8
TA-02038,3
TA-02039,4
TA-02040,5
TA-02041,4
TA-02042,3
TA-02043,6
TA-02044,1
