TA-01138,250
TA-01139,250
TA-01140,250
TA-01141,1
TA-01142,1
TA-01144,250
TA-01145,250
TA-01146,45
TA-01147,250
TA-01148,250
TA-01151,16
TA-01152,250
TA-01153,1
TA-01154,1
TA-01156,1
TA-01157,250
TA-01158,1
TA-01159,1
TA-01160,1
TA-01161,1
TA-01162,20
TA-01163,1
TA-01164,15
TA-01165,1
TA-01167,20
TA-01168,12
TA-01169,250
TA-01170,1
TA-01171,250
TA-01172,250
TA-01173,250
TA-01174,250
TA-01175,250
TA-01176,250
TA-01177,24
TA-01178,20
TA-01179,250
TA-01180,250
TA-01181,250
TA-01182,250
TA-01183,250
TA-01184,250
TA-01185,250
TA-01186,250
TA-01187,250
TA-01188,250
TA-01189,250
TA-01190,250
TA-01191,250
TA-01193,250
TA-01194,1
TA-01195,250
TA-01196,1
TA-01197,250
TA-01198,250
TA-01199,250
TA-01200,250
TA-01201,250
TA-01202,1
TA-01203,250
TA-01204,100
TA-01205,250
TA-01210,250
TA-01211,250
TA-01212,20
TA-01213,250
TA-01214,1
TA-01216,1
TA-01217,5
TA-01218,5
TA-01219,1
TA-01224,250
TA-01225,250
TA-01226,1
TA-01227,1
TA-01228,1
TA-01229,5
TA-01230,250
TA-01231,1
TA-01233,20
TA-01234,20
TA-01235,40
TA-01236,30
TA-01237,250
TA-01238,1
TA-01239,5
TA-01240,1
TA-01241,1
TA-01242,250
TA-01243,400
TA-01246,60
TA-01247,250
TA-01248,20
TA-01250,16
TA-01251,4
TA-01252,1
TA-01253,100
TA-01255,1
TA-01257,1
TA-01258,1
TA-01259,1
TA-01260,250
TA-01261,1
TA-01262,1
TA-01263,1
TA-01264,1
TA-01265,250
TA-01266,250
TA-01267,250
TA-01268,250
TA-01269,250
TA-01270,80
TA-01271,250
TA-01273,250
TA-01274,250
TA-01275,1
TA-01276,10
TA-01277,1
TA-01278,250
TA-01279,1
TA-01280,24
TA-01281,10
TA-01282,1
TA-01283,250
TA-01284,250
TA-01285,250
TA-01286,250
TA-01287,250
TA-01288,250
TA-01289,1
TA-01290,1
TA-01291,2
TA-01292,250
TA-01293,1
TA-01294,250
TA-01296,1
TA-01297,250
TA-01298,250
TA-01299,250
TA-01301,250
TA-01302,250
TA-01303,250
TA-01304,50
TA-01305,50
TA-01306,50
TA-01307,250
TA-01308,35
TA-01309,5
TA-01310,250
TA-01312,250
TA-01313,250
TA-01314,1
TA-01315,250
TA-01316,4
TA-01317,1
TA-01318,1
TA-01319,1
TA-01320,1
TA-01321,1
TA-01322,1
TA-01323,1
TA-01324,1
TA-01325,250
TA-01326,20
TA-01327,30
TA-01328,12
TA-01329,1
TA-01330,14
TA-01331,2
TA-01332,40
TA-01333,1
TA-01334,350
TA-01335,350
TA-01336,30
TA-01337,1
TA-01338,1
TA-01339,10
TA-01340,1
TA-01341,1
TA-01343,250
TA-01344,250
TA-01345,250
TA-01346,250
TA-01347,250
TA-01348,9
TA-01349,250
TA-01350,250
TA-01351,250
TA-01352,250
TA-01353,1
TA-01354,250
TA-01355,250
TA-01356,250
TA-01357,250
TA-01358,250
TA-01359,250
TA-01360,250
TA-01361,250
TA-01362,250
TA-01363,250
TA-01364,25
TA-01365,4
TA-01366,25
TA-01367,35
TA-01368,1
TA-01369,1
TA-01371,250
TA-01374,20
TA-01375,25
TA-01376,1
TA-01378,12
TA-01379,12
TA-01380,1
TA-01381,1
TA-01382,1
TA-01383,1
TA-01384,1
TA-01385,5
TA-01386,1
TA-01387,1
TA-01388,20
TA-01389,1
TA-01391,1
TA-01392,1
TA-01393,8
TA-01394,1
TA-01395,1
TA-01396,1
TA-01398,10
TA-01399,250
TA-01400,250
TA-01401,250
TA-01402,250
TA-01403,250
TA-01404,250
TA-01405,250
TA-01406,250
TA-01407,20
TA-01408,16
TA-01409,10
TA-01410,50
TA-01411,1
TA-01412,10
TA-01413,5
TA-01415,1
TA-01416,1
TA-01417,250
TA-01418,1
TA-01419,1
TA-01420,1
TA-01421,1
TA-01422,1
TA-01423,1
TA-01424,4
TA-01425,250
TA-01426,1
TA-01427,1
TA-01428,100
TA-01429,250
TA-01430,1
TA-01431,250
TA-01432,1
TA-01433,250
TA-01434,250
TA-01435,250
TA-01436,250
TA-01437,250
TA-01438,250
TA-01439,250
TA-01440,1
TA-01441,250
TA-01442,250
TA-01443,250
TA-01444,16
TA-01445,250
TA-01447,20
TA-01448,30
TA-01449,30
TA-01450,100
TA-01451,1
TA-01452,1
TA-01453,1
TA-01454,10
TA-01455,120
TA-01456,50
TA-01459,5
TA-01460,10
TA-01461,250
TA-01462,6
TA-01463,12
TA-01464,45
TA-01465,45
TA-01466,1
TA-01467,250
TA-01468,250
TA-01469,250
TA-01470,250
TA-01471,250
TA-01472,12
TA-01473,10
TA-01474,1
TA-01475,1
TA-01476,1
TA-01477,50
TA-01478,250
TA-01479,250
TA-01480,250
TA-01481,250
TA-01482,1
TA-01483,1
TA-01484,250
TA-01485,250
TA-01486,24
TA-01487,10
TA-01488,250
TA-01489,1
TA-01490,1
TA-01491,35
TA-01492,35
TA-01493,1
TA-01494,1
TA-01495,1
TA-01496,1
TA-01497,1
TA-01503,250
TA-01504,250
TA-01505,250
TA-01506,250
TA-01507,12
TA-01508,250
TA-01509,250
TA-01510,250
TA-01511,250
TA-01512,1
TA-01513,250
TA-01514,250
TA-01515,5
TA-01516,250
TA-01517,250
TA-01518,250
TA-01519,250
TA-01520,25
TA-01521,25
TA-01522,25
TA-01523,25
TA-01524,250
TA-01525,250
TA-01526,250
TA-01527,250
TA-01528,250
TA-01529,250
TA-01530,250
TA-01531,30
TA-01532,32
TA-01533,1
TA-01536,50
TA-01537,250
TA-01538,20
TA-01539,20
TA-01540,20
TA-01541,20
TA-01542,20
TA-01543,20
TA-01544,20
TA-01545,1
TA-01546,1
TA-01547,100
TA-01548,100
TA-01549,1
TA-01550,1
TA-01551,250
TA-01552,1
TA-01553,2
TA-01554,250
TA-01555,250
TA-01556,250
TA-01557,12
TA-01561,250
TA-01562,250
TA-01563,250
TA-01564,10
TA-01565,10
TA-01566,250
TA-01567,250
TA-01568,1
TA-01569,1
TA-01570,1
TA-01581,100
TA-01582,1
TA-01583,1
TA-01584,1
TA-01585,10
TA-01586,50
TA-01587,20
TA-01588,5
TA-01589,250
TA-01590,5
TA-01591,3
TA-01592,4
TA-01593,1
TA-01594,25
TA-01595,8
TA-01597,250
TA-01598,1
TA-01599,6
TA-01600,12
TA-01601,1
TA-01602,5
TA-01603,1
TA-01604,1
TA-01605,45
TA-01607,1
TA-01608,1
TA-01609,104
TA-01610,25
TA-01616,5
TA-01617,250
TA-01619,1
TA-01620,1
TA-01621,20
TA-01622,32
TA-01623,1
TA-01624,250
TA-01625,250
TA-01626,1
TA-01627,1
TA-01629,4
TA-01630,1
TA-01631,1
TA-01632,1
TA-01633,1
TA-01634,1
TA-01635,1
TA-01636,1
TA-01637,75
TA-01638,1
TA-01639,1
TA-01640,1
TA-01641,1
TA-01642,1
TA-01646,250
TA-01647,250
TA-01648,250
TA-01649,250
TA-01650,250
TA-01651,250
TA-01652,100
TA-01653,100
TA-01654,250
TA-01655,250
TA-01656,8
TA-01657,9
TA-01658,1
TA-01659,1
TA-01660,1
TA-01661,5
TA-01663,100
TA-01664,100
TA-01665,250
TA-01666,250
TA-01667,250
TA-01668,1
TA-01669,26
TA-01670,100
TA-01671,250
TA-01672,1
TA-01673,1
TA-01674,400
TA-01675,600
TA-01676,5
TA-01678,250
TA-01679,250
TA-01680,250
TA-01681,250
TA-01682,250
TA-01683,1
TA-01684,11
TA-01686,1
TA-01687,1
TA-01688,250
TA-01689,250
TA-01692,1
TA-01693,250
TA-01694,1
TA-01695,1
TA-01697,100
TA-01698,1
TA-01699,250
TA-01700,250
TA-01701,250
TA-01704,250
TA-01705,250
TA-01706,250
TA-01707,75
TA-01708,250
TA-01709,1
TA-01710,1
TA-01711,250
TA-01712,30
TA-01713,1
TA-01714,1
TA-01715,1
TA-01716,1
TA-01717,12
TA-01718,250
TA-01719,250
TA-01720,250
TA-01721,250
TA-01722,250
TA-01723,250
TA-01724,250
TA-01725,1
TA-01726,1
TA-01727,1
TA-01728,250
TA-01729,250
TA-01730,1
TA-01731,1
TA-01732,60
TA-01733,1
TA-01734,1
TA-01735,250
TA-01736,250
TA-01737,250
TA-01738,250
TA-01739,1
TA-01740,20
TA-01742,5
TA-01743,8
TA-01744,5
TA-01746,250
TA-01747,250
TA-01748,1
TA-01749,1
TA-01750,1
TA-01751,1
TA-01756,1
TA-01757,10
TA-01758,250
TA-01759,1
TA-01760,1
TA-01761,1
TA-01762,5
TA-01763,250
TA-01764,5
TA-01765,40
TA-01766,250
TA-01767,250
TA-01768,250
TA-01769,250
TA-01770,250
TA-01771,250
TA-01772,10
TA-01773,250
TA-01774,250
TA-01775,250
TA-01777,250
TA-01778,250
TA-01779,45
TA-01780,45
TA-01781,5
TA-01782,25
TA-01783,250
TA-01784,250
TA-01785,8
TA-01786,250
TA-01787,250
TA-01788,250
TA-01789,10
TA-01790,1
TA-01791,2
TA-01792,2
TA-01793,1
TA-01794,1
TA-01795,1
TA-01796,1
TA-01797,1
TA-01798,5
TA-01800,1
TA-01801,1
TA-01802,1
TA-01803,1
TA-01804,5
TA-01805,120
TA-01806,1
TA-01807,250
TA-01809,20
TA-01810,20
TA-01811,20
TA-01812,5
TA-01813,1
TA-01814,4
TA-01815,250
TA-01816,250
TA-01817,1
TA-01818,20
TA-01819,20
TA-01820,10
TA-01821,1
TA-01822,1
TA-01823,1
TA-01824,1
TA-01825,100
TA-01826,1
TA-01827,250
TA-01828,250
TA-01829,20
TA-01830,5
TA-01831,250
TA-01832,20
TA-01833,10
TA-01834,250
TA-01835,1
TA-01836,10
TA-01837,10
TA-01838,1
TA-01839,1
TA-01840,1
TA-01841,1
TA-01842,2
TA-01843,1
TA-01844,250
TA-01845,250
TA-01846,250
TA-01847,250
TA-01848,250
TA-01849,250
TA-01850,250
TA-01851,1
TA-01853,1
TA-01854,1
TA-01855,1
TA-01856,5
TA-01857,250
TA-01858,10
TA-01859,250
TA-01860,250
TA-01861,3
TA-01862,10
TA-01863,5
TA-01864,250
TA-01865,12
TA-01866,5
TA-01867,250
TA-01870,250
TA-01871,250
TA-01872,1
TA-01873,10
TA-01874,250
TA-01875,250
TA-01876,1
TA-01877,250
TA-01878,250
TA-01879,250
TA-01880,250
TA-01881,250
TA-01882,250
TA-01883,250
TA-01884,10
TA-01885,250
TA-01886,250
TA-01887,250
TA-01888,250
TA-01889,250
TA-01890,250
TA-01891,5
TA-01892,50
TA-01893,1
TA-01894,1
TA-01895,1
TA-01896,1
TA-01897,1
TA-01898,6
TA-01899,6
TA-01900,1
TA-01901,250
TA-01902,250
TA-01903,12
TA-01906,250
TA-01907,250
TA-01908,250
TA-01909,250
TA-01910,250
TA-01911,250
TA-01912,75
TA-01914,250
TA-01915,1
TA-01916,1
TA-01917,1
TA-01918,1
TA-01919,1
TA-01920,250
TA-01921,4
TA-01922,1
TA-01923,1
TA-01924,250
TA-01927,250
TA-01928,250
TA-01929,250
TA-01930,48
TA-01931,1
TA-01932,1
TA-01933,1
TA-01934,1
TA-01935,1
TA-01936,1
TA-01937,100
TA-01938,20
TA-01939,5
TA-01940,1
TA-01941,1
TA-01942,1
TA-01944,10
TA-01945,1
TA-01946,100
TA-01947,40
TA-01949,1
TA-01951,20
TA-01952,1
TA-01953,20
TA-01956,250
TA-01957,250
TA-01958,250
TA-01959,1
TA-01960,250
TA-01961,250
TA-01962,250
TA-01963,250
TA-01964,250
TA-01965,250
TA-01966,8
TA-01968,1
TA-01969,1
TA-01970,1
TA-01971,250
TA-01972,1
TA-01973,1
TA-01974,250
TA-01975,1
TA-01977,1
TA-01978,1
TA-01979,1
TA-01980,1
TA-01981,1
TA-01982,1
TA-01983,20
TA-01984,12
TA-01985,8
TA-01986,1
TA-01987,250
TA-01988,250
TA-01989,250
TA-01990,1
TA-01991,250
TA-01993,250
TA-01994,1
TA-01995,250
TA-01996,250
TA-01997,250
TA-01998,60
TA-01999,70
TA-02001,1
TA-02002,10
TA-02003,75
TA-02004,50
TA-02005,250
TA-02006,5
TA-02007,250
TA-02008,250
TA-02009,250
TA-02010,250
TA-02011,250
TA-02012,250
TA-02014,10
TA-02015,250
TA-02016,250
TA-02017,1
TA-02018,50
TA-02019,50
TA-02020,250
TA-02021,250
TA-02022,250
TA-02023,15
TA-02024,15
TA-02025,35
TA-02026,30
TA-02027,15
TA-02028,5
TA-02029,10
TA-02030,30
TA-02031,25
TA-02032,9
TA-02033,15
TA-02034,15
TA-02035,1
TA-02036,3
TA-02037,250
TA-02038,15
TA-02039,10
TA-02040,20
TA-02041,10
TA-02042,15
TA-02043,30
TA-02044,1
